,body,climate_control,color,cruise_control,defects,door_count,driver_side,drivetrain,electric_windows,engine,engine_power,first_registration_country,fuel,gear_count,gearbox,gps,inspection,leather_seats,manufacturer,model,price,seats,year
10410,sedan,1.0,,,,4/5,1.0,FWD,1.0,2.5l.,132.0,D,diesel,5.0,1.0,,2020-12,1.0,Cadillac,CTS,2500,5.0,2003
10411,avant,,,,,4/5,1.0,FWD,,2.0l.,100.0,,diesel,6.0,0.0,,2021-04,,Volvo,V50,2500,,2005
10412,sedan,1.0,,,,4/5,1.0,AWD,1.0,2.2l.,121.0,,petrol,5.0,0.0,,,,Audi,200,2500,5.0,1986
10413,avant,,,,,4/5,1.0,FWD,1.0,1.9l.,110.0,,diesel,6.0,0.0,,2021-03,,Opel,Astra,2500,5.0,2004
10414,suv,1.0,,1.0,,4/5,1.0,AWD,1.0,5.4l.,224.0,,petrol/lpg,5.0,1.0,,,1.0,Lincoln,Navigator,2500,8.0,2000
10415,avant,,,,,4/5,1.0,,,3.0l.,142.0,,diesel,,1.0,,2019-08,,BMW,530,2500,,2001
10416,hatchback,1.0,,,,4/5,1.0,FWD,1.0,1.4l.,55.0,,petrol,5.0,0.0,,2020-08,,Audi,A2,2500,4.0,2002
10417,other,,,1.0,,4/5,1.0,FWD,1.0,1.9l.,74.0,,diesel,6.0,0.0,,,,Volkswagen,Touran,2500,5.0,2004
10418,other,,,,,4/5,1.0,FWD,1.0,2.0l.,85.0,,diesel,5.0,0.0,1.0,2019-09,1.0,Toyota,Avensis Verso,2500,7.0,2003
10419,sedan,,,,Damaged,4/5,1.0,,,4.0l.,,,diesel,,1.0,,,,Audi,A8,2500,,2004
10420,suv,,,,,4/5,1.0,,,2.0l.,,,petrol,,0.0,,,,Mitsubishi,Outlander,2500,,2005
10421,other,1.0,,1.0,,4/5,1.0,FWD,1.0,1.5l.,78.0,,diesel,6.0,0.0,,2020-09,,Renault,Scenic,2500,5.0,2007
10422,avant,1.0,,1.0,,4/5,1.0,FWD,1.0,2.0l.,100.0,,diesel,6.0,0.0,,2020-05,,Ford,Focus,2500,5.0,2005
10423,sedan,,,,,4/5,1.0,,,2.5l.,132.0,,diesel,,1.0,,,,Audi,A8,2500,,2002
10424,avant,1.0,,,,4/5,1.0,FWD,1.0,1.9l.,96.0,,diesel,,0.0,,,,Audi,A4,2500,,2001
10425,suv,1.0,,,,4/5,1.0,AWD,1.0,2.7l.,85.0,,diesel,,1.0,,2020-07,1.0,Ssangyong,REXTON,2500,5.0,2001
10426,suv,,,,,4/5,1.0,AWD,,2.5l.,73.0,,diesel,,0.0,,2020-11,,Hyundai,Galloper,2500,,2001
10427,hatchback,,,,,4/5,1.0,,,1.0l.,,,petrol,,0.0,,,,Nissan,Pixo,2500,,2012
10428,other,1.0,,,,4/5,1.0,FWD,1.0,1.5l.,76.0,,diesel,,0.0,,2019-11,,Nissan,Note,2500,5.0,2008
10429,other,,,,,4/5,1.0,,1.0,1.9l.,,,diesel,,0.0,,,,Volkswagen,Touran,2500,,2005
10430,avant,1.0,,1.0,,4/5,1.0,FWD,1.0,2.4l.,120.0,,diesel,6.0,1.0,,2021-03,1.0,Volvo,V70,2500,5.0,2007
10431,hatchback,1.0,,,,2/3,1.0,FWD,1.0,1.9l.,118.0,I,diesel,6.0,0.0,,2019-07,,Seat,Ibiza,2500,5.0,2004
10432,sedan,,,,,4/5,1.0,AWD,1.0,2.5l.,112.0,,petrol/lpg,,1.0,,2020-03,,Subaru,Impreza,2500,5.0,2003
10433,hatchback,,,,,4/5,1.0,FWD,,1.6l.,81.0,LT,petrol,5.0,0.0,,2019-12,,Nissan,Note,2500,5.0,2006
10434,other,,,,,4/5,1.0,,,2.2l.,,,diesel,,0.0,,,,Mercedes-Benz,Sprinter,2500,,1997
10435,avant,,,,,4/5,1.0,FWD,,1.9l.,74.0,,diesel,6.0,0.0,,2020-01,,Skoda,Octavia,2508,5.0,2010
10436,other,,,,,4/5,1.0,FWD,,1.9l.,81.0,D,diesel,5.0,0.0,,2019-11,,Volkswagen,Multivan,2530,5.0,1991
10437,sedan,,,,,4/5,1.0,,,4.0l.,,,diesel,,1.0,,,,BMW,740,2550,,2000
10438,other,1.0,,1.0,,4/5,1.0,FWD,1.0,1.9l.,88.0,D,diesel,6.0,0.0,,,,Opel,Zafira,2550,7.0,2008
10439,avant,1.0,,1.0,,4/5,1.0,FWD,1.0,1.9l.,96.0,D,diesel,5.0,1.0,,2021-05,,Volkswagen,Bora,2550,5.0,2003
10440,other,,,,,2/3,1.0,FWD,,2.5l.,75.0,,diesel,5.0,0.0,,,,Volkswagen,Transporter,2550,6.0,1998
10441,sedan,1.0,,1.0,,4/5,1.0,RWD,1.0,2.0l.,110.0,D,diesel,6.0,0.0,,,,BMW,320,2550,5.0,2004
10442,sedan,1.0,,1.0,,4/5,1.0,RWD,1.0,2.0l.,110.0,D,diesel,6.0,0.0,,,,BMW,320,2550,5.0,2004
10443,avant,,,,,4/5,1.0,,,2.5l.,,,diesel,,1.0,,,,Audi,A4,2550,,2005
10444,hatchback,1.0,,1.0,,4/5,1.0,FWD,1.0,1.9l.,77.0,D,diesel,6.0,0.0,,2020-05,,Volkswagen,Touran,2550,7.0,2004
10445,hatchback,1.0,,,,4/5,1.0,FWD,1.0,1.6l.,75.0,D,petrol,5.0,0.0,,2019-12,1.0,Opel,Astra,2550,5.0,2004
10446,other,,,,,6/7,1.0,FWD,1.0,2.5l.,75.0,D,diesel,5.0,0.0,,,,Volkswagen,Multivan,2550,7.0,1997
10447,avant,,,,,4/5,1.0,,,1.7l.,81.0,,diesel,,0.0,,,,Opel,Astra,2550,,2008
10448,other,,,1.0,,4/5,1.0,FWD,1.0,3.4l.,137.0,,petrol/lpg,,1.0,,2020-10,1.0,Chevrolet,Trans Sport,2550,7.0,1998
10449,suv,1.0,,,,2/3,1.0,AWD,1.0,2.0l.,110.0,D,petrol/lpg,,0.0,,2021-04,,Toyota,RAV-4,2550,4.0,2000
10450,sedan,1.0,,1.0,,4/5,1.0,RWD,1.0,2.5l.,120.0,D,diesel,6.0,1.0,1.0,,1.0,BMW,525,2550,5.0,2001
10451,avant,1.0,,1.0,,4/5,1.0,,1.0,2.2l.,,,diesel,,0.0,,2021-05,,Toyota,Avensis,2550,,2007
10452,sedan,1.0,,,,4/5,1.0,RWD,1.0,2.0l.,120.0,D,diesel,5.0,0.0,,,,BMW,320,2550,5.0,2002
10453,sedan,1.0,,1.0,,4/5,1.0,AWD,1.0,3.0l.,160.0,,diesel,,1.0,,,1.0,Audi,A6,2550,5.0,2005
10454,other,1.0,,1.0,,4/5,1.0,,1.0,1.6l.,,,diesel,,1.0,,2020-01,,Citroen,C4 Grand Picasso,2550,,2007
10455,avant,,,,,4/5,1.0,AWD,,2.5l.,132.0,D,diesel,6.0,0.0,,2021-04,,Audi,A6,2550,,2003
10456,hatchback,,,,,4/5,1.0,FWD,1.0,1.3l.,63.0,D,petrol,4.0,1.0,,,,Toyota,Yaris,2550,5.0,2001
10457,other,1.0,,,,4/5,1.0,FWD,1.0,1.9l.,96.0,FR,diesel,4.0,1.0,,,1.0,Renault,Scenic,2550,5.0,2006
10458,avant,,,,,4/5,1.0,FWD,,1.9l.,,D,diesel,6.0,1.0,,,,Opel,Vectra,2550,5.0,2006
10459,avant,1.0,,1.0,,4/5,1.0,RWD,1.0,2.2l.,110.0,D,diesel,,1.0,1.0,,,Mercedes-Benz,C 220,2550,5.0,2006
10460,sedan,1.0,,1.0,,4/5,1.0,FWD,1.0,2.0l.,103.0,,diesel,6.0,0.0,1.0,2021-05,,Volkswagen,Passat,2550,5.0,2005
10461,other,,,,,4/5,1.0,FWD,,2.4l.,55.0,,diesel,5.0,0.0,,,,Volkswagen,Transporter,2550,6.0,1999
10462,avant,1.0,,1.0,,4/5,1.0,FWD,1.0,1.9l.,96.0,,diesel,6.0,0.0,,,,Volkswagen,Passat,2550,5.0,2004
10463,other,1.0,,1.0,,4/5,1.0,FWD,1.0,1.6l.,80.0,,diesel,5.0,0.0,,,,Ford,C-MAX,2550,5.0,2006
10464,other,,,,,4/5,1.0,FWD,,1.9l.,85.0,D,diesel,,0.0,,,,Ford,Galaxy,2550,7.0,2004
10465,other,,,,,4/5,1.0,FWD,,1.9l.,85.0,D,diesel,,1.0,,2021-05,,Volkswagen,Sharan,2550,,2001
10466,sedan,,,,,4/5,1.0,FWD,1.0,1.9l.,96.0,,diesel,,0.0,,2020-10,,Volkswagen,Passat,2550,5.0,2003
10467,other,,,,,4/5,1.0,,,2.5l.,,,diesel,,0.0,,,,Chrysler,Voyager,2550,,2006
10468,avant,,,,,4/5,1.0,,,1.6l.,,,petrol,,0.0,,,,Kia,Cee'd,2550,,2008
10469,hatchback,,,,,4/5,1.0,,,1.2l.,,,petrol,,0.0,,,,Honda,Jazz,2550,,2008
10470,sedan,1.0,,1.0,,4/5,1.0,FWD,1.0,1.9l.,77.0,,diesel,5.0,0.0,,,,Volkswagen,Passat,2550,5.0,2008
10471,hatchback,,,,,4/5,1.0,,,2.0l.,,,diesel,,0.0,,,,Volkswagen,Touran,2550,,2005
10472,other,1.0,,,,4/5,1.0,FWD,1.0,1.6l.,85.0,,petrol,6.0,0.0,,,,Volkswagen,Touran,2550,5.0,2004
10473,sedan,1.0,,1.0,,4/5,1.0,FWD,1.0,2.0l.,100.0,,diesel,6.0,0.0,,,,Volvo,S40,2550,5.0,2005
10474,other,,,,,4/5,1.0,,1.0,2.0l.,80.0,,diesel,,0.0,,,,Citroen,Jumpy,2550,3.0,2005
10475,hatchback,1.0,,1.0,,4/5,1.0,FWD,,1.9l.,110.0,D,diesel,6.0,0.0,,,1.0,Opel,Signum,2550,5.0,2007
10476,other,1.0,,1.0,,4/5,1.0,,1.0,2.2l.,85.0,,diesel,,0.0,,,,Toyota,Corolla Verso,2550,,2006
10477,hatchback,,,1.0,,4/5,1.0,FWD,1.0,1.6l.,66.0,,diesel,5.0,0.0,,,,Peugeot,308,2550,5.0,2008
10478,sedan,,,,,4/5,1.0,FWD,1.0,2.0l.,103.0,,diesel,6.0,1.0,,,,Volkswagen,Passat,2550,5.0,2005
10479,coupe,1.0,,,,2/3,1.0,FWD,1.0,2.0l.,103.0,D,diesel,6.0,0.0,,2020-12,,Volkswagen,Golf,2500,5.0,2005
10480,other,,,,,2/3,1.0,FWD,,1.9l.,52.0,D,diesel,5.0,0.0,,2020-04,,Citroen,Berlingo,2550,2.0,2002
10481,avant,1.0,,,Damaged,4/5,1.0,,1.0,2.0l.,132.0,,diesel,,1.0,,,,Volkswagen,Passat,2550,,2014
10482,other,,,,,4/5,1.0,,,2.2l.,97.0,,diesel,,0.0,,,,Ford,Transit,2550,3.0,2007
10483,other,,,,,4/5,1.0,,1.0,2.0l.,85.0,,diesel,,0.0,,,,Toyota,Avensis Verso,2550,5.0,2002
10484,avant,1.0,,,,,,,,2.5l.,120.0,,diesel,,0.0,,,,Audi,A6,2550,,2003
10485,other,,,,,4/5,1.0,,,2.0l.,,,diesel,5.0,0.0,,,,Toyota,Corolla Verso,2550,,2004
10486,suv,,,,,4/5,1.0,FWD,1.0,2.0l.,83.0,,diesel,5.0,0.0,,2019-07,1.0,Hyundai,Tucson,2550,,2005
10487,avant,,,,,4/5,1.0,FWD,1.0,1.8l.,95.0,,petrol,,0.0,,2020-03,,Toyota,Corolla Verso,2550,8.0,2005
10488,avant,1.0,,1.0,,4/5,1.0,RWD,1.0,3.0l.,142.0,,diesel,5.0,1.0,1.0,2020-09,1.0,BMW,530,2550,5.0,2002
10489,avant,1.0,,,,4/5,1.0,FWD,1.0,1.9l.,81.0,,diesel,5.0,0.0,1.0,2021-05,,Audi,A6,2550,5.0,2002
10490,hatchback,1.0,,,,4/5,1.0,FWD,1.0,2.0l.,85.0,FR,diesel,,0.0,,2020-01,,Toyota,Avensis,2550,5.0,2004
10491,avant,1.0,,1.0,,4/5,1.0,,1.0,2.0l.,103.0,,diesel,,1.0,,,,Volkswagen,Passat,2550,,2007
10492,avant,1.0,,1.0,,4/5,1.0,FWD,1.0,1.9l.,74.0,D,diesel,,0.0,,,,Opel,Vectra,2550,5.0,2007
10493,avant,1.0,,1.0,,4/5,1.0,RWD,1.0,2.5l.,120.0,D,diesel,,1.0,1.0,2020-11,,BMW,525,2550,5.0,2003
10494,other,,,,,4/5,1.0,FWD,,2.2l.,90.0,,diesel,,0.0,,2020-08,,Mercedes-Benz,Vito,2550,7.0,2001
10495,other,,,,,4/5,1.0,,,2.3l.,,,diesel,5.0,0.0,,2020-10,,Iveco,Daily 35,2550,6.0,2005
10496,avant,1.0,,1.0,,4/5,1.0,,1.0,2.4l.,120.0,,diesel,,0.0,,2021-01,,Volvo,V70,2550,5.0,2002
10497,suv,,,,,4/5,1.0,AWD,,2.8l.,92.0,I,diesel,5.0,0.0,,2020-10,,Mitsubishi,Pajero,2550,5.0,2000
10498,suv,1.0,,,,4/5,1.0,AWD,1.0,2.5l.,103.0,D,diesel,,1.0,,2020-02,1.0,Kia,Sorento,2550,5.0,2004
10499,suv,1.0,,,,4/5,1.0,AWD,1.0,2.0l.,100.0,,petrol/lpg,5.0,0.0,1.0,2020-07,,Mitsubishi,Outlander,2550,5.0,2004
10500,other,,,,,4/5,1.0,FWD,,2.5l.,75.0,D,diesel,5.0,0.0,,2019-12,,Volkswagen,Caravelle,2550,9.0,1996
10501,hatchback,,,,,4/5,1.0,,,1.6l.,,,diesel,,0.0,,,,Ford,Fiesta,2550,,2009
10502,other,1.0,,,,4/5,1.0,FWD,1.0,0.9l.,48.0,D,petrol,5.0,0.0,,2021-04,,Opel,Agila,2550,5.0,2009
10503,other,,,1.0,,4/5,1.0,FWD,1.0,3.3l.,134.0,LT,petrol/lpg,4.0,1.0,,2021-02,,Chrysler,Town & Country,2550,7.0,2006
10504,avant,1.0,,,,4/5,1.0,FWD,1.0,2.4l.,,,diesel,5.0,0.0,,,1.0,Volvo,V70,2550,5.0,2005
10505,hatchback,,,,,4/5,1.0,,,2.0l.,,,petrol,,0.0,,,,Seat,Leon,2550,,2007
10506,suv,1.0,,1.0,,4/5,1.0,AWD,1.0,2.7l.,120.0,D,diesel,6.0,1.0,1.0,,1.0,Mercedes-Benz,ML 270,2550,5.0,2003
10507,other,1.0,,1.0,,4/5,1.0,FWD,1.0,1.9l.,110.0,D,diesel,6.0,0.0,1.0,,,Opel,Zafira,2550,7.0,2007
10508,avant,1.0,,1.0,,4/5,1.0,FWD,1.0,2.0l.,103.0,D,diesel,6.0,0.0,,2019-07,,Volkswagen,Passat,2550,5.0,2006
10509,other,1.0,,1.0,,4/5,1.0,,1.0,2.0l.,,,diesel,,0.0,,2019-06,,Volkswagen,Touran,2550,,2003
10510,sedan,1.0,,1.0,,4/5,1.0,,1.0,2.4l.,,,diesel,,0.0,,,1.0,Volvo,S60,2550,,2004
10511,suv,,,,,4/5,1.0,AWD,1.0,2.2l.,100.0,D,diesel,6.0,0.0,,2021-03,,Nissan,X-Trail,2550,5.0,2004
10512,sedan,1.0,,1.0,,4/5,1.0,RWD,1.0,3.0l.,142.0,,diesel,,1.0,1.0,,1.0,BMW,530,2550,5.0,2002
10513,hatchback,1.0,,1.0,,4/5,1.0,FWD,1.0,1.4l.,66.0,FR,diesel,5.0,0.0,1.0,,,Toyota,Yaris,2550,5.0,2007
10514,avant,1.0,,1.0,,4/5,1.0,FWD,1.0,1.6l.,81.0,,diesel,5.0,0.0,1.0,2020-08,1.0,Peugeot,407,2550,5.0,2007
10515,other,,,,,4/5,1.0,FWD,1.0,1.9l.,88.0,,diesel,,0.0,,2020-09,,Opel,Zafira,2550,,2006
10516,sedan,1.0,,,,4/5,1.0,RWD,1.0,2.0l.,114.0,,petrol/lpg,6.0,0.0,,2020-04,1.0,Lexus,IS 200,2555,5.0,1999
10517,hatchback,,,1.0,,4/5,1.0,FWD,1.0,1.4l.,59.0,,diesel,5.0,0.0,,2020-06,,Volkswagen,Polo,2570,5.0,2009
10518,other,1.0,,1.0,,4/5,1.0,FWD,1.0,2.8l.,,,diesel,,1.0,,2021-02,,Chrysler,Grand Voyager,2570,,2006
10519,avant,1.0,,,,4/5,1.0,FWD,1.0,2.0l.,85.0,,diesel,5.0,0.0,,2021-05,,Toyota,Avensis,2580,5.0,2005
10520,avant,1.0,,1.0,,4/5,1.0,AWD,1.0,2.5l.,132.0,FR,diesel,6.0,0.0,1.0,,1.0,Audi,A6 Allroad,2580,5.0,2004
10521,avant,,,1.0,,4/5,1.0,,1.0,2.4l.,120.0,,diesel,,0.0,,,,Volvo,V70,2590,,2005
10522,sedan,1.0,,,,4/5,1.0,FWD,1.0,2.2l.,114.0,D,petrol,6.0,0.0,,,,Opel,Vectra,2599,5.0,2006
10523,hatchback,1.0,,1.0,,4/5,1.0,FWD,1.0,1.9l.,74.0,D,diesel,6.0,0.0,,,,Opel,Astra,2599,5.0,2006
10524,avant,1.0,,1.0,,4/5,1.0,FWD,1.0,1.9l.,110.0,D,diesel,6.0,1.0,1.0,,,Opel,Vectra,2599,5.0,2007
10525,hatchback,,,,,4/5,1.0,FWD,1.0,1.4l.,54.0,D,petrol,5.0,0.0,,,,Peugeot,207,2599,5.0,2009
10526,hatchback,1.0,,,,4/5,1.0,FWD,1.0,2.2l.,114.0,D,petrol,,0.0,,,,Opel,Vectra,2599,,2005
10527,hatchback,1.0,,,,4/5,1.0,FWD,1.0,2.0l.,100.0,D,diesel,6.0,0.0,,2020-05,,Volkswagen,Golf Plus,2599,5.0,2005
10528,avant,1.0,,1.0,,4/5,1.0,RWD,1.0,3.0l.,142.0,,diesel,,1.0,1.0,2020-04,1.0,BMW,530,2599,,2002
10529,suv,,,,,4/5,1.0,FWD,,2.0l.,,I,diesel,5.0,1.0,,,,ZAZ,965,2599,5.0,2002
10530,hatchback,,,,,4/5,1.0,FWD,,1.6l.,81.0,,petrol,,0.0,,,,Toyota,Corolla,2599,5.0,2004
10531,avant,1.0,,1.0,,4/5,1.0,FWD,1.0,2.0l.,100.0,LT,diesel,,1.0,,2021-01,,Citroen,C4 Grand Picasso,2600,7.0,2007
10532,hatchback,1.0,,,,4/5,1.0,FWD,1.0,1.4l.,66.0,,diesel,5.0,0.0,,,,Toyota,Yaris,2600,5.0,2007
10533,avant,,,1.0,,4/5,1.0,RWD,1.0,3.0l.,135.0,D,diesel,,0.0,,2019-06,,BMW,330,2600,5.0,2002
10534,hatchback,1.0,,1.0,,4/5,1.0,FWD,1.0,1.9l.,77.0,D,diesel,,0.0,,2019-09,,Volkswagen,Golf,2600,5.0,2007
10535,avant,1.0,,1.0,,4/5,1.0,FWD,1.0,2.5l.,120.0,D,diesel,5.0,1.0,,,,Audi,A6,2600,5.0,2004
10536,sedan,1.0,,1.0,,4/5,1.0,,1.0,2.0l.,105.0,D,petrol/lpg,,1.0,,,,BMW,318,2600,,2002
10537,hatchback,1.0,,,,2/3,1.0,FWD,1.0,1.9l.,77.0,D,diesel,6.0,1.0,,,,Volkswagen,Golf,2600,5.0,2004
10538,pickup,,,,,2/3,1.0,AWD,,2.5l.,98.0,,diesel,5.0,0.0,,2020-04,,Nissan,Navara,2600,4.0,2003
10539,other,,,,,4/5,1.0,FWD,,2.5l.,75.0,,diesel,5.0,0.0,,,,Volkswagen,Transporter,2600,,2001
10540,suv,1.0,,1.0,,4/5,1.0,AWD,1.0,2.5l.,103.0,D,diesel,,0.0,1.0,2019-08,1.0,Kia,Sorento,2600,5.0,2004
10541,avant,1.0,,1.0,,4/5,1.0,FWD,1.0,2.2l.,110.0,,diesel,,0.0,,,,Toyota,Avensis,2600,5.0,2006
10542,hatchback,1.0,,,,4/5,1.0,FWD,1.0,1.9l.,88.0,D,diesel,6.0,0.0,1.0,,,Opel,Signum,2600,5.0,2007
10543,avant,,,,,4/5,1.0,AWD,1.0,3.0l.,150.0,,diesel,6.0,1.0,,2019-09,,Audi,A4,2600,,2005
10544,hatchback,1.0,,1.0,,4/5,1.0,,1.0,1.9l.,77.0,,diesel,,0.0,,2021-05,,Seat,Leon,2600,,2007
10545,suv,1.0,,1.0,,4/5,1.0,AWD,1.0,2.7l.,120.0,FR,diesel,,1.0,,2020-11,1.0,Mercedes-Benz,ML 270,2600,5.0,2003
10546,avant,1.0,,,,4/5,1.0,FWD,1.0,1.9l.,77.0,,diesel,5.0,0.0,,2021-01,,Volkswagen,Passat,2600,5.0,2007
10547,sedan,,,,,4/5,1.0,FWD,,2.0l.,114.0,,petrol/lpg,,1.0,,2020-09,,Lexus,IS 200,2600,,1999
10548,hatchback,,,1.0,,4/5,1.0,FWD,1.0,1.9l.,77.0,D,diesel,5.0,0.0,,2021-05,,Seat,Toledo,2600,5.0,2006
10549,other,,,1.0,,4/5,1.0,FWD,1.0,2.2l.,100.0,,diesel,6.0,0.0,,2021-04,,Toyota,Corolla Verso,2600,5.0,2006
10550,hatchback,,,,,4/5,1.0,FWD,1.0,1.9l.,77.0,D,diesel,5.0,0.0,,,,Volkswagen,Golf,2600,5.0,2004
10551,other,,,,,4/5,1.0,,,2.8l.,94.0,,diesel,,0.0,,2019-12,,Fiat,Ducato,2600,,2006
10552,suv,1.0,,1.0,,4/5,1.0,AWD,1.0,2.5l.,102.0,,diesel,,1.0,,2021-01,1.0,Land-Rover,Discovery,2600,,2002
10553,avant,,,,,4/5,1.0,,1.0,1.9l.,110.0,,diesel,,0.0,,2021-01,,Opel,Vectra,2600,,2007
10554,hatchback,,,,,4/5,1.0,FWD,1.0,1.4l.,50.0,D,diesel,5.0,0.0,,2021-05,,Ford,Fiesta,2600,5.0,2009
10555,sedan,,,,,2/3,1.0,RWD,,0.6l.,19.0,D,petrol,,0.0,,,,Trabant,601,2600,4.0,1990
10556,sedan,,,,,2/3,1.0,,,1.1l.,,,petrol,,0.0,,,,Mitsubishi,Colt,2600,,2009
10557,hatchback,,,1.0,,4/5,1.0,,1.0,2.0l.,60.0,D,diesel,,0.0,,,,Mercedes-Benz,A 160,2600,,2006
10558,hatchback,1.0,,,,2/3,1.0,,1.0,2.0l.,110.0,D,petrol,,0.0,,,,Audi,A3,2600,,2003
10559,other,1.0,,1.0,,4/5,1.0,FWD,1.0,1.6l.,77.0,D,petrol,6.0,0.0,1.0,,,Opel,Zafira,2600,7.0,2005
10560,sedan,1.0,,,,4/5,1.0,RWD,1.0,3.0l.,135.0,D,diesel,5.0,0.0,,2019-11,1.0,BMW,530,2600,5.0,1999
10561,avant,1.0,,,,4/5,1.0,FWD,1.0,2.2l.,88.0,,diesel,5.0,0.0,1.0,2021-04,1.0,Saab,9-5,2600,5.0,2005
10562,other,1.0,,1.0,,4/5,1.0,FWD,1.0,2.0l.,103.0,D,diesel,6.0,0.0,1.0,2021-05,,Volkswagen,Sharan,2600,7.0,2007
10563,hatchback,,,,,4/5,1.0,FWD,1.0,1.9l.,77.0,,diesel,,0.0,,2021-05,,Volkswagen,Golf Plus,2600,5.0,2005
10564,other,1.0,,,,4/5,1.0,FWD,1.0,2.9l.,136.0,LT,diesel,5.0,0.0,,2021-03,,Kia,Carnival,2600,7.0,2007
10565,avant,,,,,4/5,1.0,RWD,,2.2l.,110.0,,diesel,,1.0,,,,Mercedes-Benz,E 220,2600,,2005
10566,sedan,1.0,,1.0,,4/5,1.0,FWD,1.0,2.0l.,103.0,,diesel,6.0,0.0,,,,Volkswagen,Passat,2600,5.0,2006
10567,avant,1.0,,1.0,,4/5,1.0,RWD,1.0,2.0l.,110.0,D,diesel,,1.0,,2020-07,1.0,BMW,320,2600,5.0,2004
10568,suv,1.0,,,,4/5,1.0,,1.0,2.4l.,,LT,petrol/lpg,,0.0,,2021-05,1.0,Mitsubishi,Outlander,2600,,2005
10569,other,1.0,,1.0,,4/5,1.0,,1.0,2.2l.,,D,diesel,,0.0,,2020-09,,Toyota,Corolla Verso,2600,5.0,2007
10570,avant,1.0,,1.0,,4/5,1.0,RWD,1.0,2.7l.,130.0,D,diesel,6.0,0.0,1.0,2021-02,,Mercedes-Benz,E 270,2600,5.0,2004
10571,hatchback,,,1.0,,4/5,1.0,FWD,1.0,2.0l.,85.0,D,diesel,5.0,0.0,,,,Toyota,Auris,2600,5.0,2008
10572,suv,,,,,4/5,1.0,AWD,,2.4l.,120.0,,diesel,,1.0,,2020-04,,Volvo,XC 70,2600,,2004
10573,sedan,1.0,,1.0,,4/5,1.0,,1.0,2.0l.,,,diesel,,1.0,1.0,,1.0,Mercedes-Benz,E 200,2600,,2008
10574,suv,1.0,,,,4/5,1.0,AWD,1.0,2.0l.,100.0,,petrol/lpg,5.0,0.0,,2019-07,,Mitsubishi,Outlander,2600,5.0,2004
10575,avant,,,,,4/5,1.0,,,2.0l.,85.0,D,diesel,,0.0,,2021-03,,Toyota,Avensis,2600,,2003
10576,sedan,,,,,4/5,1.0,FWD,1.0,2.2l.,110.0,,diesel,6.0,0.0,,2019-09,1.0,Toyota,Avensis,2600,5.0,2006
10577,avant,,,,,4/5,0.0,,,2.0l.,,,diesel,,0.0,,,,BMW,520,2600,,2008
10578,suv,,,,,2/3,1.0,AWD,1.0,1.3l.,63.0,LT,petrol,5.0,0.0,,2019-08,,Suzuki,Jimny,2600,5.0,2007
10579,sedan,1.0,,1.0,,4/5,1.0,FWD,1.0,2.4l.,120.0,,diesel,5.0,0.0,1.0,2020-07,,Volvo,S80,2600,5.0,2004
10580,other,,,,,2/3,1.0,,1.0,2.5l.,,D,diesel,,0.0,,,,Renault,Master,2600,,2005
10581,other,1.0,,1.0,,4/5,1.0,FWD,1.0,1.9l.,96.0,D,diesel,6.0,0.0,,2021-04,,Volkswagen,Sharan,2600,7.0,2005
10582,hatchback,,,,,4/5,1.0,FWD,1.0,1.0l.,44.0,D,petrol,5.0,0.0,,,,Opel,Corsa,2600,5.0,2007
10583,avant,1.0,,1.0,,4/5,1.0,RWD,1.0,3.0l.,160.0,D,diesel,5.0,1.0,,2021-02,1.0,BMW,530,2600,5.0,2002
10584,suv,,,,,4/5,1.0,AWD,1.0,2.0l.,91.0,,petrol,5.0,0.0,,2020-02,,Mazda,Tribute,2600,5.0,2002
10585,sedan,1.0,,1.0,,4/5,1.0,FWD,1.0,2.4l.,120.0,,diesel,5.0,1.0,1.0,2019-10,1.0,Volvo,S60,2600,,2005
10586,sedan,1.0,,1.0,,4/5,1.0,FWD,1.0,1.9l.,110.0,,diesel,5.0,1.0,,,1.0,Saab,9-5,2600,5.0,2007
10587,avant,1.0,,1.0,,4/5,1.0,FWD,1.0,2.0l.,100.0,D,diesel,6.0,0.0,1.0,2019-12,1.0,Volvo,V50,2600,5.0,2004
10588,hatchback,,,,,4/5,1.0,FWD,1.0,1.9l.,77.0,,diesel,6.0,0.0,,2020-07,,Volkswagen,Golf,2600,5.0,2004
10589,avant,,,,,4/5,1.0,,,2.0l.,103.0,,diesel,,0.0,,,,Volkswagen,Passat,2600,,2006
10590,avant,,,,,4/5,1.0,,,2.0l.,,,diesel,,0.0,,,,Volkswagen,Passat,2600,,2006
10591,other,,,1.0,,4/5,1.0,,1.0,1.9l.,110.0,,diesel,,0.0,,2020-01,,Volkswagen,Touran,2600,,2004
10592,sedan,1.0,,,,4/5,1.0,FWD,1.0,2.2l.,103.0,,diesel,5.0,0.0,,2020-04,,Honda,Accord,2600,5.0,2004
10593,sedan,1.0,,,,4/5,1.0,FWD,,2.2l.,103.0,D,diesel,5.0,0.0,,2020-02,,Honda,Accord,2600,5.0,2004
10594,sedan,1.0,,1.0,,4/5,1.0,RWD,1.0,5.0l.,225.0,,petrol/lpg,5.0,1.0,1.0,2020-11,1.0,Mercedes-Benz,S 500,2600,5.0,2001
10595,hatchback,1.0,,1.0,,4/5,1.0,FWD,1.0,2.2l.,100.0,,diesel,,0.0,,2019-06,,Toyota,Corolla Verso,2600,7.0,2007
